symbol,multiplier,period,average_success_percentage,average_loss_percentage,percentage,Market Cap cr
GAEL.NS,1.5,7,10.627752879445467,-4.754322231265473,1980.447854223162,6693.3604352
GMBREW.NS,1.5,7,12.728259474472628,-4.317939522486025,25852.850609971283,1949.0689024
WHEELS.NS,3.0,7,13.914493270804174,-4.758263034895981,1898.3916306591034,1972.1097216
CONTROLPR.NS,3.0,12,11.215650416404209,-3.970882007241356,78.78363723754883,1267.3655808
YATHARTH.NS,1.5,7,8.876134303906976,-3.8882757132625927,35.24112200927734,4428.1532416
KILITCH.NS,1.5,13,10.818711390668392,-4.221845679005375,380.7442088871002,531.9132672
SHK.NS,2.0,11,8.315948231581904,-4.031297753436826,-27.109267379760745,3373.4580224
HIMATSEIDE.NS,1.5,18,10.702023596181244,-3.4029694521661265,4654.782741312027,1405.8702848
DELTAMAGNT.NS,3.0,9,11.36390955032326,-6.127663676000716,2257.0470899705883,96.4662784
SURYALAXMI.NS,2.5,8,16.788565251503243,-5.797031151182747,1536.5718504934312,165.6509568
HTMEDIA.NS,2.0,12,6.899653148124749,-3.4374715654891124,-36.068284159660344,576.6184448
NTPC.NS,3.0,14,6.206075039894902,-3.774231580409253,95.06872132110595,394072.6603776
MAHEPC.NS,2.5,11,7.832544760744521,-4.895684242534444,17.125023704528807,401.7631488
VAKRANGEE.NS,1.5,16,15.41777657362336,-4.626519201762716,759921.1806087008,2199.8565376
CELEBRITY.NS,2.0,17,14.759577429414882,-5.768761312889642,188.84443291783333,95.6815808
CAMS.NS,2.0,15,7.2702065522341695,-4.164592274000612,116.22269274902344,21553.2077056
HUHTAMAKI.NS,2.5,9,9.22590598054276,-3.8989042577185606,714.3031993217468,3012.191232
MVGJL.NS,3.0,14,19.8161913704362,-4.27846141237535,20.363370895385742,1170.133504
MTNL.NS,2.0,9,12.033178926669224,-5.1244446106327946,152.6342924785614,3715.7400576
HCLTECH.NS,3.0,17,8.414094732387579,-5.41796715796415,140.14358288955688,484519.0250496
FUSION.NS,2.5,19,18.524568114894247,-3.060500859108694,24.182301300048827,3167.0153216
RRKABEL.NS,1.5,20,10.21307054467615,-3.3335057164601625,4.980653442382812,18155.823104
TARACHAND.NS,2.0,8,9.743176614700802,-4.849052781971903,-12.802956758499146,626.7274752
RUSHIL.NS,2.5,19,19.49264987607087,-5.596169853535498,3999.981194643736,1012.8731136
ZEEMEDIA.NS,1.5,14,12.9305131635748,-4.846392116558463,9777.510835681678,815.559424
VMART.NS,1.5,16,9.163529302004587,-2.9678488574370285,3199.9137757492063,7185.8110464
KDDL.NS,3.0,21,13.938377932480709,-4.800094259922429,691.9884941558838,4046.8799488
FSL.NS,2.5,15,16.542986151871883,-5.6166098504685165,530.004500477314,21504.9486336
ABCAPITAL.NS,1.5,21,10.153700742878492,-3.5098814018649596,248.32440687561035,58512.9721856
ARROWGREEN.NS,1.5,12,19.105030873234472,-4.90027846684765,7699.261283382415,1255.9922176
STEELCAS.NS,1.5,17,9.498781321477647,-3.519880785093495,19.624403259277344,1340.7988736
BCONCEPTS.NS,2.0,15,15.26545117020744,-4.180561984226303,4655.288932013512,731.9816192
FMGOETZE.NS,2.0,7,10.617850375728914,-3.448352467742297,2006.4845219955444,2400.2469888
ORBTEXP.NS,3.0,18,10.27187271576882,-4.380952134400693,229.0642067451477,497.7988608
EICHERMOT.NS,2.0,8,15.718275315848897,-4.3143709837636175,114317.80191016232,133352.587264
RAINBOW.NS,2.5,16,11.888932472894895,-3.312755642650705,117.62462329101562,12858.0067328
GOCOLORS.NS,3.0,14,8.862247750251656,-4.16362566910207,47.057963806152344,6222.1070336
SMSPHARMA.NS,2.5,8,13.795360034369502,-3.7890025883962304,931.2221619329453,2801.514496
HPAL.NS,1.5,16,7.030833261625215,-3.6184967077747414,-19.886715019226074,906.2520832
JAIPURKURT.NS,1.5,21,22.119558288690698,-4.121133601404448,4679.103699441433,-1.0
TASTYBITE.NS,1.5,7,11.60828321033766,-3.8426038332547576,353.2274150390625,3477.7489408
RUSTOMJEE.NS,2.0,18,6.2853046983747465,-2.241660297458174,8.941811767578125,8978.8424192
MAYURUNIQ.NS,3.0,9,13.81037354118965,-5.023745415597976,210.49045123291017,2692.6401536
ABBOTINDIA.NS,1.5,21,6.549735580631876,-2.0215141885202805,1586.4377077941895,63090.1243904
PATANJALI.NS,2.0,12,31.14383009810623,-4.930830580894978,33231.102643989565,70668.0324096
AUBANK.NS,2.5,12,9.555483668765454,-4.296722780449583,154.2263988647461,50140.0600576
TVSELECT.NS,1.5,10,16.809707796304426,-4.4494557516382205,22092.594872429847,825.26208
PPLPHARMA.NS,3.0,21,26.32592898196942,-5.0291978810026565,116.94800044250488,25505.0350592
OMAXAUTO.NS,1.5,16,10.660639189081277,-4.337044130192359,1747.468966310501,285.5538432
SPCENET.NS,3.0,8,42.80985086328026,-7.458071772634147,1198291.1956930931,1425.0135552
PGHH.NS,3.0,7,4.9714188595988205,-2.294552295917176,375.6668434753418,53067.4024448
ITI.NS,1.5,15,14.10771155602993,-4.9941060552322405,372.21666489124294,28807.2433664
KAMATHOTEL.NS,2.5,18,17.56103640092994,-4.895558181140475,1351.1144140753747,638.9180928
LAMBODHARA.NS,1.5,8,16.50683233270431,-5.429970610254702,516.6569546775818,195.4089728
JETAIRWAYS.NS,1.5,7,19.748604205808178,-5.577272102395795,127579.9312053814,463.8088192
AIIL.NS,1.5,9,23.385597257417416,-0.8930711526047996,76.9311005859375,28289.3811712
POONAWALLA.NS,2.5,18,13.260740788747986,-4.665097095621487,3429.8601342668535,29682.0211712
MKPL.NS,3.0,16,16.43103198296957,-3.06517249893053,1270.4291882847547,381.363072
NGLFINE.NS,1.5,7,6.030908897603138,-4.917667101369194,-24.933389770507812,1324.6508032
WEALTH.NS,2.5,16,9.312330403976471,-3.6296829566163797,493.69676245880123,1342.9028864
KSOLVES.NS,2.0,10,23.680226321495734,-5.575577844621086,2149.681868690491,1221.2273152
RESPONIND.NS,3.0,8,16.1819740776986,-5.418887702649165,97.9367518157959,6949.0393088
ADANIPORTS.NS,2.0,8,8.934091255803592,-4.824725004241709,510.7978917274475,319603.5268608
KFINTECH.NS,3.0,11,10.047495466231478,-2.7946372408402356,124.06654220581055,17371.398144
MMFL.NS,3.0,20,11.330795545470746,-5.087221915668386,204.66024854755403,2851.7527552
SUMICHEM.NS,3.0,10,14.5508915137222,-4.8810059846629885,37.98361897277832,25324.1720832
ASIANHOTNR.NS,3.0,7,10.0976631523336,-3.9926911114845685,160.92376733398436,354.3699456
3IINFOLTD.NS,1.5,20,17.487457008940048,-5.083618615890206,5484.003443744659,571.3180672
JSWSTEEL.NS,2.5,18,17.742490976758365,-5.495565319691756,23319.130679412843,226887.4145792
MEDIASSIST.NS,1.5,20,10.094747719360264,-2.9532220952474666,21.90365524291992,4300.4715008
SAREGAMA.NS,1.5,18,20.13467082828201,-4.2431022010917125,96619.26222466659,9646.252032
ONEPOINT.NS,1.5,8,17.09243656361928,-4.243793559467699,3575.229287052631,1256.61696
BRNL.NS,1.5,21,12.017201363997621,-3.636648031354927,219.02729774856567,413.20192
KSL.NS,1.5,20,14.179912450139033,-4.312886431343238,18809.000945139887,3314.0525056
COASTCORP.NS,3.0,20,18.919320575155663,-6.140835104251555,64.28316136169434,361.4274816
HEIDELBERG.NS,2.5,11,14.012992721038104,-6.69249035152913,717.6707378239632,5213.2319232
MSPL.NS,3.0,9,19.52113861564076,-6.019023860069547,1030.4224660379887,1568.6390784
LINC.NS,3.0,8,11.791684457880397,-4.591922004115307,342.033388961792,1003.2852992
SHIVAMILLS.NS,1.5,14,10.79097491125585,-4.587252296832932,13.941472242355346,81.0947392
ALPSINDUS.NS,2.5,17,28.903534585349046,-6.137082309975228,3196089.2821188658,15.2137744
INDIANB.NS,1.5,16,14.178117906912018,-4.121473847640661,4014.8238526268,74089.5358976
ASHIANA.NS,2.5,8,11.064615684777682,-4.85874356531932,566.9362189636231,3309.7857024
20MICRONS.NS,1.5,17,13.717848889098816,-4.771184813825488,1298.1199197731019,1112.2305024
SAIL.NS,2.5,9,18.99224389322055,-6.326130551515103,2081.475377161503,54432.1241088
SUBEXLTD.NS,2.5,8,16.43750291650085,-7.110745831980292,1634.4933023540975,1637.7377792
BARBEQUE.NS,3.0,15,22.754261416041086,-3.3148645777647703,51.44906506347656,2436.3907072
KOLTEPATIL.NS,1.5,20,12.517686726449275,-4.346612672938652,1154.9721567764282,3229.6179712
ALEMBICLTD.NS,1.5,12,15.025584498914712,-6.924969104575472,-99.39171802592277,3971.5303424
GLS.NS,2.5,21,9.697134155510742,-3.277664802108159,87.79529345703125,12864.0499712
RPTECH.NS,2.0,12,13.394271980552316,-3.536990195242163,14.416138977050782,2687.7192192
ZUARIIND.NS,1.5,21,12.351758020440293,-4.237438332874128,21048.204274080275,1154.0214784
PAR.NS,1.5,21,14.514104181321345,-4.280982432956438,307.8711470527649,303.3083904
EIDPARRY.NS,3.0,15,12.284586597670238,-4.948505298489436,2170.958021598816,14564.589568
GNFC.NS,1.5,21,9.39486580498796,-3.854431767655299,1951.0961984176636,10093.2943872
ZOTA.NS,1.5,14,9.773381358508257,-2.913128182850482,415.8951452102661,1708.6359552
MANINFRA.NS,2.0,14,12.04283721377426,-4.4537093779044366,771.8537077131272,7154.941952
RANEENGINE.NS,3.0,12,10.831468521687587,-4.084726076109173,38.92900253295898,372.3576576
CSBBANK.NS,2.5,7,11.288109783713647,-4.937865244321974,85.6940453414917,5467.52512
TFL.NS,3.0,19,17.164394208642396,-5.848912410622639,1820.6365747590066,179.3253376
HATHWAY.NS,3.0,7,12.591994915298361,-5.215150447419287,67.89822134780884,3657.0263552
HIL.NS,1.5,11,11.09409940229123,-4.419106511886414,8571.473308205128,2113.6388096
AVADHSUGAR.NS,2.0,17,18.098382451207282,-5.308828169920694,794.8416532287598,1477.0576384
TDPOWERSYS.NS,1.5,10,7.85612034479246,-3.206504910599694,151.90105464363097,6702.8164608
J&KBANK.NS,1.5,12,8.832955707711456,-3.3569956150157148,5469.61908627224,11962.118144
IDBI.NS,1.5,14,12.156802517078205,-4.378372397153771,6845.450027562141,100782.2503936
FIRSTCRY.NS,1.5,7,0.0,0.0,0.0,29084.5425664
LXCHEM.NS,2.0,11,11.997489175015067,-4.221504434232582,191.6734807434082,7928.64768
SBGLP.NS,1.5,21,16.530547410009316,-3.1453263481389784,280.0857994804382,2084.8072704
TAKE.NS,3.0,7,16.002131062423373,-6.367555056221794,48.12769794845581,274.1217024
TVSSRICHAK.NS,3.0,21,14.315410871822664,-4.612494603614148,1678.8893557357787,3456.2777088
MANINDS.NS,2.0,19,11.794282273945981,-5.4088562804842875,146.36708593177795,2595.15904
UMANGDAIRY.NS,3.0,19,9.801571416540598,-5.579737089351416,-23.35189962387085,233.7840128
VSTIND.NS,2.0,7,6.320639536199447,-2.4949811767196453,207.70635526275635,6937.1150336
SCPL.NS,2.5,17,7.2511114807538135,-4.590122794125369,3.0376966247558594,422.414976
RELIGARE.NS,1.5,18,10.116296686566558,-3.3833710336725233,-46.531065042495726,8855.2095744
MAXHEALTH.NS,1.5,21,7.6417060018586636,-3.314321978034864,148.89882638549804,84732.510208
ASPINWALL.NS,2.5,17,10.33371482598498,-4.284212341053187,-7.240482566833497,225.714048
GUJRAFFIA.NS,1.5,7,22.715393175897827,-3.9413673684034864,3276.180944369316,-1.0
BAJFINANCE.NS,2.0,21,20.442641666148308,-3.8862426473242113,481566.5357192435,454825.1353088
HOMEFIRST.NS,1.5,21,6.550863065342373,-3.206098206982517,131.64362731933593,10055.6914688
BUTTERFLY.NS,3.0,9,24.649282852076766,-6.491194139890452,791.610546875,1722.65472
PAVNAIND.NS,2.5,19,7.9945945716122635,-3.90294202988636,100.43847845458984,553.6782336
PODDARMENT.NS,1.5,8,7.588752450568899,-3.999544746988565,124.36098671722414,442.201088
IKIO.NS,1.5,9,6.517107020234631,-3.916780596311351,-30.30474996948242,2203.659264
MAGADSUGAR.NS,1.5,20,18.601783135618845,-4.749217983218729,804.0655085029603,1274.8670976
UNIVCABLES.NS,1.5,13,12.051512242948576,-4.119598145777356,2254.0467953453062,2434.5761792
KABRAEXTRU.NS,3.0,13,11.765094339595818,-5.052154550946757,2100.8609105818273,1419.8721536
HBSL.NS,1.5,17,15.130109478042003,-6.057675241619702,3505.218782350063,108.2069376
INFY.NS,2.5,17,9.74626626639282,-4.562774151872924,23188.22020734322,804044.406784
JYOTICNC.NS,2.0,21,17.627360610789022,-2.2996040063444383,51.36790936279297,27073.5704064
KKCL.NS,2.0,9,7.261824717825463,-3.0387294507993996,57.17532474517822,3813.0249728
SUNFLAG.NS,3.0,12,15.557794961894663,-6.656747054413087,260.8480251903534,3825.3285376
JISLDVREQS.NS,2.5,16,15.244217342391517,-4.598522523955402,824.537385330677,4639.3729024
VIRINCHI.NS,2.0,8,11.460389887561057,-3.8206607957891623,17.372464208602906,342.6438656
ADVANIHOTR.NS,3.0,7,9.5391328784782,-4.065173440251185,-81.00154636383057,722.2219264
MOTOGENFIN.NS,1.5,7,12.276633421738133,-3.954872040003392,1371.3652330498694,141.6998656
BSE.NS,2.0,19,17.0365395183621,-3.34935450420867,1570.7509017028808,37007.8154752
VENUSPIPES.NS,2.5,10,25.219501669418456,-4.03005172650019,452.9815881958008,4830.810112
DOLPHIN.NS,2.5,8,32.17754286126953,-5.47898695927883,3394.8254468154905,2659.562496
INDIANHUME.NS,1.5,14,11.077520485309059,-3.347332734283715,38268.92509484911,2939.3811456
VSSL.NS,1.5,9,11.82259252439522,-4.337496376986996,206.303695142746,2306.71872
GANDHAR.NS,2.0,8,3.676490123081792,-3.100373022265165,-2.2537511444091796,2209.4903296
DCMSRIND.NS,2.5,19,18.770654158099855,-5.3549721365885725,34.306375,1715.4700288
CANBK.NS,2.5,8,20.2753895494246,-6.320040836132205,11934.06782741642,101092.032512
KEI.NS,2.0,18,14.920532001846793,-5.290399656769539,10417.426199876309,40226.455552
PPL.NS,1.5,16,16.177692231250585,-4.461220811847106,1336.1191477470397,1494.3798272
MCL.NS,1.5,11,11.000013229426783,-4.076299183646214,250.08640490436554,104.0654976
BHAGERIA.NS,1.5,15,11.713561787326304,-3.6633478943639455,979.029849269867,1031.0069248
THEINVEST.NS,1.5,21,8.897355082416874,-3.930885925772571,-66.17058771514893,954.7784192
DEN.NS,3.0,18,16.545964902643966,-4.752772821912579,814.4615647869109,2439.6115968
MOKSH.NS,3.0,7,14.662004424678337,-4.0036508524006775,1626.5616455118657,109.0373248
KHADIM.NS,3.0,15,26.653167228026415,-5.318201279839931,284.95347850036626,649.8487808
ONGC.NS,2.5,20,12.310597287195344,-4.338010541463996,8385.984345652581,405459.7238784
SHREYAS.NS,1.5,12,16.560488297575223,-4.932543651983825,353233.3390051589,689.2459008
AMDIND.NS,1.5,8,12.192563658174564,-4.809506220471728,589.4918813400269,145.87776
VINATIORGA.NS,2.5,13,11.49924375223288,-3.598493093476106,4640.711228832245,20019.4605056
HUBTOWN.NS,1.5,12,17.55972576949592,-4.044311676915618,12198.01377051878,2076.335104
ABFRL.NS,1.5,18,7.59370033257055,-3.4641305435311267,129.021709526062,31907.4828288
OLAELEC.NS,1.5,7,0.0,0.0,0.0,46848.1048576
SADBHIN.NS,2.0,18,11.143377555680503,-4.111792322565941,230.80781476044655,278.9622016
NETWEB.NS,3.0,18,29.46849379201967,-10.824503041302448,184.4701505126953,15509.2926464
CENTURYTEX.NS,3.0,10,16.55540813517125,-6.430397540519256,31052.367522441862,25318.5048576
BANKBARODA.NS,3.0,9,12.548668652990996,-5.917855062504904,2034.4111528987885,129645.9890688
HPIL.NS,3.0,13,10.021848980816275,-4.578558880765105,111.17327099990845,172.7780992
PRIVISCL.NS,1.5,7,11.260915479020058,-3.160758389740424,270.59588067626953,5511.0344704
CEIGALL.NS,1.5,7,0.0,0.0,0.0,6751.3827328
ARTEMISMED.NS,2.5,21,17.807662605242253,-4.3186798614120026,958.8447543535233,-1.0
NETWORK18.NS,1.5,17,10.242799602214287,-4.559113601432136,171.75309078598022,9742.9168128
DISHTV.NS,1.5,8,11.210901311154267,-5.635149081968552,151.25963614416122,2655.0970368
SIGACHI.NS,1.5,17,11.072368858409254,-5.759600303603917,104.78802292442322,1938.9943808
AVG.NS,1.5,15,11.924107246848699,-4.561713314636225,204.8233024120331,623.0642688
WALCHANNAG.NS,1.5,8,15.041234257067245,-4.873647103679573,896997.1826825447,1783.9149056
VSTL.NS,1.5,19,6.8336932739632,-2.7709195120111563,22.874743453979494,467.7075968
AROGRANITE.NS,3.0,11,9.105735487857519,-5.275222764864553,-96.86765067863465,90.6963072
MGEL.NS,2.0,13,14.033454493196261,-3.704109490658572,405.8737669410705,356.39616
TATAINVEST.NS,1.5,17,7.536603733357927,-2.967365323708962,3691.242967449188,36007.9163392
VINYLINDIA.NS,2.5,18,16.3932938313272,-5.217157966136901,1598.3067474279403,742.6525696
GEECEE.NS,3.0,19,10.565071407050151,-4.642689002760667,354.0240447101593,824.4437504
KOTHARIPET.NS,2.5,8,19.56763327897596,-6.625336676357191,1595.5097685514688,1360.0579584
ZODIACLOTH.NS,2.5,20,8.66338200061184,-3.4353214362739157,-77.63103200006485,336.6731008
MAWANASUG.NS,1.5,8,17.136037727623073,-4.964192760968538,2372.4714780278205,487.2771584
GFLLIMITED.NS,1.5,7,61.42653795431614,-3.824374252348469,1582134.5287088433,882.6446848
TEXMOPIPES.NS,2.0,19,18.688628607807935,-5.677543779249689,810.568836802721,218.436992
RAJSREESUG.NS,3.0,20,17.984307426996136,-5.345898839008451,998.3489076566697,245.7597184
NECCLTD.NS,3.0,21,25.492302246756616,-6.081130299492094,126.54916045689583,325.7005824
DICIND.NS,3.0,14,8.814906482156141,-3.9984214291873483,-35.27797211456299,647.0810624
KOTHARIPRO.NS,2.0,7,11.794134910548216,-3.83190562626945,2293.3928011398316,523.2530944
ORCHPHARMA.NS,2.0,18,43.06842134443106,-4.987404141808704,676735.2445197577,7170.158592
SUNTV.NS,1.5,15,7.712906641488627,-4.384086086055899,-6.397630355834962,31502.9192704
VBL.NS,3.0,13,11.271182079349604,-4.334194736911744,351.9647737045288,194898.0084736
SIMPLEXINF.NS,1.5,18,13.575793017235316,-3.5826049506813344,914549.7110586824,909.9911168
LUXIND.NS,1.5,10,8.950037157042942,-3.282412004919365,265.9986595458984,7026.8542976
SNOWMAN.NS,2.0,10,9.799370722785826,-5.841071720873296,-9.86314295578003,1357.4228992
POWERMECH.NS,2.0,20,12.930324370278727,-3.1382531270708514,752.7564297485352,10358.9691392
CREATIVE.NS,2.0,9,15.045617150562972,-4.23457907769852,4541.582736751556,978.7049984
IOC.NS,1.5,16,24.57303110638786,-3.414460753177551,12020442.869195458,248716.6959616
MANGALAM.NS,2.5,19,22.499147451542434,-5.257474096766024,143663.3008212347,206.6799232
XCHANGING.NS,3.0,16,16.32715920022349,-6.7179344621960455,26.185846376419068,1390.4159744
SELMC.NS,1.5,20,32.495331002382905,-6.323468780597651,171231.4619136963,201.1276288
TV18BRDCST.NS,1.5,11,10.24212357325194,-4.577866397887997,411.82763849449157,8494.5928192
ZIMLAB.NS,1.5,20,4.340973929632778,-3.7307799839228157,-7.492430084228515,582.410496
RANASUG.NS,1.5,13,18.311463939581945,-5.709159059142014,1286.4473619662522,342.7844608
TRENT.NS,2.5,11,17.130181207369358,-3.3929348305344442,110233.90259761142,250362.3835648
CHEVIOT.NS,3.0,7,6.728196014722557,-4.0852796585557005,21.832242919921875,862.0570624
SHIVATEX.NS,3.0,7,11.54467196699087,-5.472195571020879,148.4758274450302,228.6907136
KMSUGAR.NS,3.0,8,29.713668659965673,-8.322766168628894,233.84502261197565,358.8927744
SHAKTIPUMP.NS,1.5,17,13.301996558377391,-4.1803818082803454,7412.629892505646,8863.5285504
SATIN.NS,3.0,7,21.047850268684623,-6.0551148934783505,729.8042404212952,2317.447168
JINDWORLD.NS,3.0,7,18.648329915922655,-5.481688364980366,596.4608928375244,7344.0452608
PATELENG.NS,2.0,7,19.86931402982191,-5.793537492799086,20245.595166215895,4750.8545536
BEARDSELL.NS,2.0,12,11.835744201123967,-4.461209558545737,3560.172198123932,135.9393408
SVPGLOB.NS,2.5,13,8.857673645947138,-6.5047692273265065,26.79479693078995,91.9654976
SUNDARMHLD.NS,1.5,15,10.313600015016338,-3.4758866972875286,444.8930697402954,9260.2368
AARON.NS,3.0,19,11.708891855786083,-4.584216185887775,75.96064540863037,266.9668608
ORICONENT.NS,1.5,21,10.889517112836893,-4.717655420833178,127.76162493896483,585.4749184
HEADSUP.NS,2.0,9,22.055892801081363,-6.027038195106396,181.56114793300628,28.9486656
AAKASH.NS,2.0,21,24.12834348320211,-5.344983203016736,6828.210014670968,125.6512512
ZUARI.NS,1.5,20,10.825897612764182,-3.8363715741423037,839.9964692230224,852.3474432
BROOKS.NS,1.5,20,15.993794433242828,-4.926517964217095,7108.349668777466,328.5209856
TRIGYN.NS,1.5,11,14.743961214375467,-5.6927615996468806,2590.5398412218096,364.7106304
LIBAS.NS,1.5,9,9.055047830180248,-4.388814511521725,83.18459029769897,49.554192
SIGIND.NS,2.0,10,12.931009097132641,-5.762007428051463,-14.736336320877076,213.0230528
MAITHANALL.NS,2.5,12,15.061947347373103,-4.213238269170182,1060.8470092697144,3286.4086016
JWL.NS,2.0,7,15.7410635984685,-6.226294077127474,2782.89193139267,23226.40896
AUSOMENT.NS,1.5,17,12.59846960405111,-4.616976491613429,80804.19527677256,130.1053824
NAGREEKEXP.NS,1.5,8,12.516511041814843,-5.03374364768286,0.8404639096260071,134.8643072
RUBYMILLS.NS,3.0,11,17.011604217867028,-4.934375342332995,55353.25755541038,956.216832
PRAKASH.NS,1.5,13,17.274127963394307,-5.63276136167088,119221.24901615691,3875.692544
TOKYOPLAST.NS,2.0,8,9.278258659126026,-5.141753984129364,-66.42972231507301,140.478208
PRUDMOULI.NS,3.0,21,22.90923874068161,-3.9542232912579687,22.810497398376466,95.2724096
JOCIL.NS,2.5,9,10.24522498687213,-3.804847421279103,361.9098364181518,191.4598272
WINSOME.NS,1.5,8,12.9228918842115,-5.407507764671984,271.1081493719891,30.5455104
NAUKRI.NS,1.5,13,5.844519267951819,-2.6041202696110375,409.09668862152097,96140.8663552
HBLPOWER.NS,1.5,12,11.837593792231623,-5.075017371334797,1891.2777074742316,17356.5657088
SOMATEX.NS,1.5,12,17.28391592881467,-4.977198710593399,764327.8237130493,116.044928
YUKEN.NS,1.5,8,8.008507913167307,-4.244806222584889,4.21420443725586,1601.9900416
EMSLIMITED.NS,3.0,20,23.30402670373876,-8.497685281948133,123.8702693786621,4609.611776
DALMIASUG.NS,3.0,20,17.712739154905577,-4.997018002960924,4601.845826602936,3842.5931776
GET&D.NS,3.0,21,15.71176586439199,-5.05249980912798,2447.9127215118406,42613.9058176
GOACARBON.NS,1.5,8,15.307272983326998,-4.260431874261432,46685.09051042938,734.7277824
ACEINTEG.NS,1.5,19,7.404850210896934,-4.055132932398452,81.45452549171448,34.1292
SHALPAINTS.NS,2.5,7,14.590983861866135,-4.979904326171913,741.2644064121247,1118.6328576
DIGIDRIVE.NS,3.0,19,28.92989217569565,-1.9998924229637671,55.55768342590331,188.7226752
PETRONET.NS,2.5,18,9.630872377609824,-4.055246681118037,282.2391620016098,53999.9993856
CANTABIL.NS,3.0,10,13.702518622234072,-5.146035379011769,961.5758424794674,2034.3269376
SANSERA.NS,3.0,9,13.275618507243612,-4.942288910898711,61.7819867553711,7722.0274176
TCIFINANCE.NS,1.5,9,16.639346890548786,-5.361324757279713,9966.567753753663,15.330888
ADANIPOWER.NS,1.5,8,15.89737778231937,-4.478646112744125,11001.098775739669,254305.8157568
IMFA.NS,2.5,21,16.357569413256083,-5.0725839288927075,3116.603135456085,3510.7934208
SUPREMEIND.NS,3.0,21,10.481865307076928,-3.7490112575960173,32095.590611736778,66242.0389888
IONEXCHANG.NS,3.0,12,16.044497426907796,-5.672070318602687,113.93973248291016,8014.4211968
MARICO.NS,2.5,7,5.355627260220312,-2.9197873244128494,159.07171872365475,82777.6630784
BHAGCHEM.NS,2.0,13,13.169987827725373,-2.8328518132521427,403.9039091339111,4900.2500096
ACLGATI.NS,3.0,7,15.958575870791329,-6.769164258064821,476.59598675346376,1499.1397888
AARVEEDEN.NS,2.5,7,14.478733879927404,-5.6850576963625326,276.7593175354004,105.885824
MINDTECK.NS,1.5,8,16.079923346363483,-5.065141778990257,962.845355960846,963.324928
RPOWER.NS,1.5,9,18.155404114035115,-4.813022579533034,8383.248796996235,11886.1602816
RPSGVENT.NS,2.0,15,18.37374011018392,-5.1668886776782434,753.2490022735595,3885.979648
DEEPAKFERT.NS,1.5,17,9.335123961042662,-4.077054420090244,5992.826982450485,13299.8053888
KAYA.NS,3.0,21,13.422936179063514,-5.975688678618437,273.1270742874146,651.8656
EMAMIREAL.NS,1.5,10,10.145841617624717,-3.51833789378706,9281.280667401314,444.2873856
SOLARINDS.NS,1.5,8,6.698419931165476,-2.3932770452287415,4528.424308986663,98424.717312
SEAMECLTD.NS,3.0,15,15.368914129853096,-5.1622013490944365,20846.29175687599,3942.019072
SHAILY.NS,2.5,21,13.211148284483864,-4.785604150900965,63.10362120056152,4637.6628224
SWELECTES.NS,1.5,10,10.820275784240057,-3.970888666042819,1632.7740684890746,1482.4423424
JNKINDIA.NS,1.5,7,30.007841222426467,-4.452348372369484,13.186158813476561,4041.1365376
RALLIS.NS,3.0,15,11.2169538399385,-4.681963561102315,1110.9531797618865,6639.1711744
IXIGO.NS,1.5,7,1.7841473160745696,0.0,3.5704837341308595,6163.5125248
MANGCHEFER.NS,1.5,10,10.7651239367587,-4.917177554170754,190.63323507499695,1557.3726208
GOKUL.NS,3.0,8,13.600153553312007,-5.754550062621359,364.34460187101365,500.2217472
POLICYBZR.NS,2.0,21,9.269535129366462,-4.004018742015343,99.65034149169922,77948.4069888
SOUTHWEST.NS,1.5,21,12.60925170071196,-4.33638231573222,312.9015109033585,393.6292096
JINDALSTEL.NS,3.0,7,18.186779453146446,-5.769921449548558,148310.79313219976,95942.0366848
JSL.NS,3.0,20,16.854100822223725,-6.380049954969927,3019.838988851547,59822.211072
AWL.NS,1.5,8,13.25494185271231,-4.851455863450187,87.2778994140625,48042.6688512
BLKASHYAP.NS,1.5,14,15.830968495214421,-4.688992044668518,34504.68528616524,2448.2783232
FAIRCHEMOR.NS,3.0,9,18.806763122298403,-6.248507569242769,307.71792877197265,1679.6735488
EMKAY.NS,3.0,10,14.076307723766584,-6.767024012447301,545.9492136631012,447.1092224
DOMS.NS,2.0,10,9.625937551385626,-0.06125713396993148,70.51674694824219,15842.394112
DCMNVL.NS,1.5,20,15.314680533482905,-5.035859155426931,283.52025538825984,430.5956864
INFOMEDIA.NS,1.5,8,13.830823134875576,-4.709995721346269,26783.021273789403,35.8368096
CONSOFINVT.NS,3.0,8,15.326732644991825,-5.149866353132498,1289.8805673294066,703.5840512
UNITEDPOLY.NS,2.0,18,20.44911998824245,-3.956344050644438,13212.983941497325,182.4255744
KREBSBIO.NS,1.5,16,8.947317640922668,-4.1828644183998245,67.93344221496582,177.7887104
GREENPOWER.NS,1.5,17,20.374858563400974,-5.108605197646147,7422.501738897325,2136.2141184
HINDCON.NS,2.5,15,17.926823708008644,-4.683431742240582,873.1550505161285,266.293504
SUDARSCHEM.NS,3.0,8,10.487805195460751,-4.142802875422607,52.77150150394439,6970.486784
NCLIND.NS,1.5,14,9.572933220019372,-4.429633666074523,218.0199155254364,994.48832
LAGNAM.NS,3.0,21,14.486102150721901,-4.189196279486985,840.7535472588538,215.0670592
GOYALALUM.NS,1.5,9,15.006930651183852,-3.530719253413204,371.73318705701826,131.1716096
